station,time,vv,v80,dde,ddn,ddne,ddnw,dds,ddse,ddsw,ddw,w6,Stationsname,Longitude,Latitude,Hoehe,Bundesland
11401,2012-01-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2012-03-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2012-04-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2012-05-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2012-06-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2012-07-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2012-08-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2012-09-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2012-10-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2012-11-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2012-12-01T00:00+00:00,,,,,,,,,,,1.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2013-01-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2013-02-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2013-03-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2013-04-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2013-05-01T00:00+00:00,,,,,,,,,,,1.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2013-06-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2013-07-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2013-08-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2013-09-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2013-10-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2013-11-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2013-12-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2014-01-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2014-02-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2014-03-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2014-04-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2014-05-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2014-06-01T00:00+00:00,,,,,,,,,,,1.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2014-07-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2014-08-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2014-09-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2014-10-01T00:00+00:00,,,,,,,,,,,1.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2014-11-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2014-12-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2015-01-01T00:00+00:00,,,,,,,,,,,1.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2015-02-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2015-03-01T00:00+00:00,,,,,,,,,,,2.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2015-04-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2015-05-01T00:00+00:00,,,,,,,,,,,1.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2015-06-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2015-07-01T00:00+00:00,,,,,,,,,,,1.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2015-08-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2015-09-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2015-10-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2015-11-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2015-12-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2016-01-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2016-02-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2016-03-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2016-04-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2016-05-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2016-06-01T00:00+00:00,,,,,,,,,,,1.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2016-07-01T00:00+00:00,,,,,,,,,,,1.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2016-08-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2016-09-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2016-10-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2016-11-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2016-12-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2017-01-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2017-02-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2017-03-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2017-04-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2017-05-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2017-06-01T00:00+00:00,,,,,,,,,,,1.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2017-07-01T00:00+00:00,,,,,,,,,,,1.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2017-08-01T00:00+00:00,,,,,,,,,,,1.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2017-09-01T00:00+00:00,,,,,,,,,,,1.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2017-10-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2017-11-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2017-12-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2018-01-01T00:00+00:00,,,,,,,,,,,4.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2018-02-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2018-03-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2018-04-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2018-05-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2018-06-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2018-07-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2018-08-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2018-09-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2018-10-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2018-11-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2018-12-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2019-01-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2019-02-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2019-03-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2019-04-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11401,2019-05-01T00:00+00:00,,,,,,,,,,,0.0,HOLZGAU,10.342222,47.262501,1080.0,TIR
11402,2012-01-01T00:00+00:00,1.5,0.0,2.0,1.0,9.0,1.0,0.0,0.0,23.0,45.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2012-02-01T00:00+00:00,1.5,0.0,9.0,6.0,17.0,2.0,0.0,0.0,15.0,31.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2012-03-01T00:00+00:00,1.5,0.0,10.0,4.0,8.0,0.0,1.0,6.0,20.0,40.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2012-04-01T00:00+00:00,1.8,0.0,10.0,5.0,17.0,2.0,1.0,3.0,30.0,16.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2012-05-01T00:00+00:00,1.8,0.0,10.0,4.0,20.0,2.0,0.0,1.0,32.0,16.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2012-06-01T00:00+00:00,1.8,0.0,5.0,6.0,19.0,5.0,0.0,0.0,28.0,19.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2012-07-01T00:00+00:00,1.6,0.0,12.0,5.0,26.0,2.0,1.0,1.0,26.0,9.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2012-08-01T00:00+00:00,1.6,0.0,6.0,11.0,27.0,2.0,1.0,1.0,24.0,12.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2012-09-01T00:00+00:00,1.5,0.0,15.0,6.0,17.0,1.0,1.0,1.0,20.0,20.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2012-10-01T00:00+00:00,1.4,0.0,7.0,3.0,14.0,2.0,1.0,1.0,23.0,30.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2012-11-01T00:00+00:00,1.1,0.0,3.0,3.0,8.0,1.0,0.0,1.0,10.0,52.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2012-12-01T00:00+00:00,1.2,0.0,1.0,2.0,5.0,2.0,0.0,0.0,22.0,47.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2013-01-01T00:00+00:00,1.3,0.0,2.0,5.0,10.0,2.0,0.0,0.0,20.0,42.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2013-02-01T00:00+00:00,1.7,0.0,10.0,7.0,18.0,2.0,0.0,2.0,16.0,20.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2013-03-01T00:00+00:00,1.8,0.0,6.0,11.0,25.0,0.0,0.0,1.0,10.0,35.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2013-04-01T00:00+00:00,2.1,0.0,10.0,7.0,21.0,3.0,1.0,1.0,25.0,20.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2013-05-01T00:00+00:00,1.8,0.0,8.0,6.0,20.0,2.0,0.0,2.0,27.0,22.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2013-06-01T00:00+00:00,1.7,0.0,9.0,3.0,29.0,3.0,1.0,1.0,19.0,18.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2013-07-01T00:00+00:00,2.1,0.0,8.0,4.0,35.0,2.0,1.0,0.0,18.0,19.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2013-08-01T00:00+00:00,1.6,0.0,11.0,3.0,29.0,5.0,0.0,1.0,12.0,24.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2013-09-01T00:00+00:00,1.4,0.0,5.0,8.0,15.0,6.0,0.0,1.0,11.0,27.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2013-10-01T00:00+00:00,1.4,0.0,7.0,8.0,19.0,0.0,2.0,3.0,14.0,37.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2013-11-01T00:00+00:00,1.1,0.0,0.0,6.0,17.0,2.0,0.0,0.0,11.0,40.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2013-12-01T00:00+00:00,1.3,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,76.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2014-01-01T00:00+00:00,1.1,0.0,2.0,2.0,6.0,3.0,0.0,0.0,9.0,60.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2014-02-01T00:00+00:00,1.2,0.0,1.0,2.0,4.0,2.0,1.0,3.0,18.0,39.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2014-03-01T00:00+00:00,1.8,0.0,8.0,6.0,12.0,0.0,1.0,3.0,14.0,43.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2014-04-01T00:00+00:00,1.7,0.0,13.0,2.0,18.0,3.0,0.0,1.0,14.0,30.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2014-05-01T00:00+00:00,1.8,0.0,9.0,4.0,24.0,4.0,1.0,3.0,28.0,15.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2014-06-01T00:00+00:00,2.0,0.0,7.0,4.0,35.0,4.0,0.0,2.0,18.0,13.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2014-07-01T00:00+00:00,1.7,0.0,8.0,7.0,23.0,1.0,1.0,0.0,17.0,25.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2014-08-01T00:00+00:00,1.4,0.0,8.0,9.0,18.0,4.0,0.0,0.0,26.0,20.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2014-09-01T00:00+00:00,1.6,0.0,6.0,9.0,18.0,2.0,0.0,2.0,14.0,34.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2014-10-01T00:00+00:00,1.3,0.0,3.0,4.0,7.0,0.0,5.0,3.0,10.0,55.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2014-11-01T00:00+00:00,1.1,0.0,2.0,0.0,5.0,2.0,0.0,0.0,11.0,60.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2014-12-01T00:00+00:00,1.3,0.0,3.0,2.0,16.0,1.0,0.0,0.0,10.0,41.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2015-01-01T00:00+00:00,1.3,0.0,1.0,1.0,9.0,1.0,0.0,0.0,7.0,60.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2015-02-01T00:00+00:00,1.2,0.0,10.0,3.0,10.0,1.0,0.0,1.0,11.0,38.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2015-03-01T00:00+00:00,1.5,0.0,10.0,4.0,9.0,2.0,1.0,2.0,13.0,44.0,2.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2015-04-01T00:00+00:00,1.9,0.0,9.0,0.0,15.0,3.0,0.0,3.0,28.0,28.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2015-05-01T00:00+00:00,1.7,0.0,4.0,7.0,21.0,2.0,0.0,0.0,30.0,21.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2015-06-01T00:00+00:00,1.9,0.0,6.0,4.0,33.0,0.0,0.0,2.0,22.0,16.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2015-07-01T00:00+00:00,1.8,0.0,10.0,5.0,26.0,4.0,0.0,0.0,17.0,21.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2015-08-01T00:00+00:00,1.6,0.0,13.0,5.0,28.0,2.0,0.0,2.0,13.0,23.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2015-09-01T00:00+00:00,1.7,0.0,15.0,6.0,19.0,2.0,1.0,0.0,12.0,24.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2015-10-01T00:00+00:00,1.3,0.0,9.0,3.0,23.0,1.0,1.0,3.0,12.0,32.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2015-11-01T00:00+00:00,1.6,0.0,0.0,4.0,4.0,0.0,0.0,0.0,12.0,61.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2015-12-01T00:00+00:00,1.3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,87.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2016-01-01T00:00+00:00,1.2,0.0,1.0,2.0,2.0,3.0,0.0,0.0,5.0,70.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2016-02-01T00:00+00:00,1.8,0.0,3.0,9.0,15.0,4.0,1.0,0.0,8.0,43.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2016-03-01T00:00+00:00,1.8,0.0,8.0,6.0,17.0,1.0,1.0,3.0,15.0,38.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2016-04-01T00:00+00:00,2.1,0.0,4.0,9.0,16.0,3.0,1.0,1.0,19.0,35.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2016-05-01T00:00+00:00,1.7,0.0,10.0,6.0,14.0,4.0,0.0,2.0,23.0,27.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2016-06-01T00:00+00:00,1.7,0.0,7.0,7.0,27.0,4.0,1.0,0.0,18.0,15.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2016-07-01T00:00+00:00,1.7,0.0,13.0,1.0,19.0,0.0,10.0,3.0,36.0,3.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2016-08-01T00:00+00:00,1.6,0.0,8.0,10.0,24.0,2.0,3.0,2.0,20.0,17.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2016-09-01T00:00+00:00,1.5,0.0,14.0,2.0,9.0,3.0,1.0,2.0,11.0,43.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2016-10-01T00:00+00:00,1.4,0.0,8.0,4.0,15.0,1.0,2.0,3.0,14.0,35.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2016-11-01T00:00+00:00,1.3,0.0,3.0,0.0,13.0,1.0,0.0,1.0,12.0,48.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2016-12-01T00:00+00:00,1.2,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,78.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2017-01-01T00:00+00:00,1.4,0.0,2.0,0.0,7.0,1.0,1.0,2.0,5.0,63.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2017-02-01T00:00+00:00,1.3,0.0,5.0,3.0,9.0,3.0,1.0,1.0,8.0,39.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2017-03-01T00:00+00:00,1.5,0.0,5.0,2.0,5.0,0.0,0.0,6.0,18.0,47.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2017-04-01T00:00+00:00,1.8,0.0,5.0,5.0,18.0,6.0,2.0,1.0,25.0,20.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2017-05-01T00:00+00:00,1.8,0.0,12.0,2.0,29.0,2.0,0.0,1.0,23.0,17.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2017-06-01T00:00+00:00,1.9,0.0,8.0,4.0,27.0,5.0,1.0,1.0,21.0,17.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2017-07-01T00:00+00:00,1.7,1.0,5.0,9.0,24.0,5.0,0.0,0.0,16.0,23.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2017-08-01T00:00+00:00,1.6,0.0,8.0,6.0,24.0,2.0,0.0,1.0,12.0,29.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2017-09-01T00:00+00:00,1.3,0.0,10.0,7.0,11.0,2.0,0.0,0.0,17.0,35.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2017-10-01T00:00+00:00,1.4,0.0,6.0,1.0,10.0,1.0,2.0,1.0,14.0,48.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2017-11-01T00:00+00:00,1.3,0.0,7.0,6.0,6.0,4.0,0.0,2.0,9.0,45.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2017-12-01T00:00+00:00,1.2,0.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,70.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2018-01-01T00:00+00:00,1.4,1.0,3.0,5.0,6.0,1.0,1.0,0.0,4.0,67.0,4.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2018-02-01T00:00+00:00,1.8,0.0,17.0,2.0,25.0,2.0,0.0,2.0,8.0,23.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2018-03-01T00:00+00:00,1.7,0.0,10.0,0.0,17.0,1.0,2.0,1.0,16.0,40.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2018-04-01T00:00+00:00,1.7,0.0,7.0,2.0,2.0,3.0,1.0,3.0,15.0,50.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2018-05-01T00:00+00:00,2.1,0.0,22.0,0.0,24.0,1.0,1.0,2.0,21.0,17.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2018-06-01T00:00+00:00,2.2,0.0,18.0,3.0,32.0,2.0,1.0,0.0,21.0,13.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2018-07-01T00:00+00:00,1.9,0.0,12.0,4.0,32.0,2.0,0.0,1.0,13.0,23.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2018-08-01T00:00+00:00,1.7,0.0,12.0,5.0,25.0,1.0,0.0,0.0,15.0,31.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2018-09-01T00:00+00:00,1.6,0.0,10.0,9.0,18.0,2.0,1.0,1.0,4.0,40.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2018-10-01T00:00+00:00,1.5,0.0,7.0,5.0,12.0,3.0,2.0,5.0,7.0,49.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2018-11-01T00:00+00:00,1.3,0.0,1.0,3.0,12.0,0.0,1.0,2.0,10.0,59.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2018-12-01T00:00+00:00,1.2,0.0,2.0,1.0,4.0,5.0,0.0,0.0,4.0,64.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2019-01-01T00:00+00:00,1.6,1.0,7.0,0.0,4.0,5.0,0.0,0.0,9.0,59.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2019-02-01T00:00+00:00,1.5,0.0,1.0,2.0,7.0,0.0,0.0,1.0,6.0,63.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2019-03-01T00:00+00:00,1.8,0.0,12.0,2.0,4.0,6.0,0.0,3.0,18.0,38.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2019-04-01T00:00+00:00,1.7,0.0,10.0,4.0,12.0,1.0,4.0,2.0,17.0,36.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2019-05-01T00:00+00:00,1.8,0.0,15.0,5.0,19.0,3.0,2.0,1.0,17.0,25.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2019-06-01T00:00+00:00,2.2,0.0,12.0,3.0,35.0,1.0,0.0,0.0,14.0,23.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2019-07-01T00:00+00:00,1.8,0.0,11.0,7.0,31.0,2.0,0.0,1.0,11.0,23.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2019-08-01T00:00+00:00,1.7,0.0,7.0,11.0,19.0,6.0,0.0,1.0,13.0,32.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2019-09-01T00:00+00:00,1.7,0.0,9.0,9.0,18.0,1.0,0.0,0.0,16.0,31.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2019-10-01T00:00+00:00,1.3,0.0,7.0,7.0,13.0,0.0,4.0,1.0,5.0,52.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2019-11-01T00:00+00:00,1.2,0.0,1.0,2.0,8.0,1.0,0.0,1.0,21.0,46.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2019-12-01T00:00+00:00,1.3,0.0,4.0,0.0,5.0,0.0,0.0,0.0,7.0,69.0,0.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2020-01-01T00:00+00:00,1.3,0.0,1.0,2.0,1.0,2.0,0.0,0.0,8.0,76.0,1.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
11402,2020-02-01T00:00+00:00,1.8,0.0,4.0,0.0,4.0,5.0,0.0,2.0,9.0,57.0,4.0,HOLZGAU,10.338611,47.2575,1092.0,TIR
