station,ddne,ddnw,dds,ddse,ddsw,ddw,v100,v60,v70,v80,vv,ddn,dde,Stationsname,Longitude,Latitude,Height,year,month
20,11.0,4.0,11.0,2.0,7.0,9.0,0.0,2.0,0.0,0.0,1.5,13.0,14.0,EHRWALD,10.92,47.404167,982.0,2022,2
20,15.0,3.0,6.0,6.0,12.0,3.0,0.0,0.0,0.0,0.0,1.9,24.0,14.0,EHRWALD,10.92,47.404167,982.0,2022,3
20,13.0,8.0,5.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,1.8,35.0,4.0,EHRWALD,10.92,47.404167,982.0,2022,4
20,11.0,4.0,7.0,4.0,6.0,9.0,0.0,0.0,0.0,0.0,1.7,36.0,3.0,EHRWALD,10.92,47.404167,982.0,2022,5
20,9.0,14.0,5.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,1.6,28.0,5.0,EHRWALD,10.92,47.404167,982.0,2022,6
20,8.0,14.0,6.0,4.0,3.0,10.0,0.0,0.0,0.0,0.0,1.5,34.0,5.0,EHRWALD,10.92,47.404167,982.0,2022,7
20,8.0,6.0,3.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1.6,45.0,3.0,EHRWALD,10.92,47.404167,982.0,2022,8
20,11.0,7.0,5.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,1.2,21.0,14.0,EHRWALD,10.92,47.404167,982.0,2022,9
20,14.0,4.0,13.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,1.5,10.0,17.0,EHRWALD,10.92,47.404167,982.0,2022,10
20,11.0,3.0,15.0,8.0,16.0,7.0,0.0,0.0,0.0,0.0,1.5,8.0,12.0,EHRWALD,10.92,47.404167,982.0,2022,11
210,3.0,0.0,25.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.9,27.0,0.0,ST.LEONHARD/PITZTAL,10.865556,47.027222,1454.4,2021,11
210,7.0,0.0,19.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.9,18.0,1.0,ST.LEONHARD/PITZTAL,10.865556,47.027222,1454.4,2021,12
210,8.0,1.0,20.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.2,20.0,0.0,ST.LEONHARD/PITZTAL,10.865556,47.027222,1454.4,2022,1
210,6.0,1.0,18.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,1.3,20.0,1.0,ST.LEONHARD/PITZTAL,10.865556,47.027222,1454.4,2022,2
210,5.0,1.0,8.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,ST.LEONHARD/PITZTAL,10.865556,47.027222,1454.4,2022,3
210,11.0,0.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.8,37.0,2.0,ST.LEONHARD/PITZTAL,10.865556,47.027222,1454.4,2022,4
210,16.0,0.0,12.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.7,39.0,0.0,ST.LEONHARD/PITZTAL,10.865556,47.027222,1454.4,2022,5
210,11.0,0.0,17.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.5,28.0,0.0,ST.LEONHARD/PITZTAL,10.865556,47.027222,1454.4,2022,6
210,6.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.5,44.0,0.0,ST.LEONHARD/PITZTAL,10.865556,47.027222,1454.4,2022,7
210,3.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.5,45.0,0.0,ST.LEONHARD/PITZTAL,10.865556,47.027222,1454.4,2022,8
210,3.0,2.0,11.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,1.1,27.0,0.0,ST.LEONHARD/PITZTAL,10.865556,47.027222,1454.4,2022,10
210,0.0,1.0,19.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.9,23.0,0.0,ST.LEONHARD/PITZTAL,10.865556,47.027222,1454.4,2022,11
28,10.0,0.0,28.0,1.0,40.0,5.0,0.0,0.0,0.0,0.0,2.6,0.0,4.0,GALTUER,10.185555,46.968056,1587.0,2021,11
28,4.0,0.0,24.0,1.0,52.0,7.0,0.0,2.0,0.0,0.0,2.4,0.0,1.0,GALTUER,10.185555,46.968056,1587.0,2021,12
28,1.0,0.0,24.0,2.0,52.0,13.0,0.0,2.0,1.0,1.0,3.3,0.0,0.0,GALTUER,10.185555,46.968056,1587.0,2022,1
28,2.0,0.0,22.0,1.0,43.0,13.0,0.0,6.0,4.0,2.0,3.7,1.0,1.0,GALTUER,10.185555,46.968056,1587.0,2022,2
28,4.0,0.0,26.0,4.0,51.0,4.0,0.0,0.0,0.0,0.0,2.3,0.0,4.0,GALTUER,10.185555,46.968056,1587.0,2022,3
28,2.0,0.0,16.0,3.0,50.0,17.0,0.0,1.0,0.0,0.0,3.4,0.0,1.0,GALTUER,10.185555,46.968056,1587.0,2022,4
28,7.0,1.0,11.0,7.0,42.0,21.0,0.0,2.0,0.0,0.0,3.1,1.0,1.0,GALTUER,10.185555,46.968056,1587.0,2022,5
28,11.0,0.0,6.0,14.0,33.0,19.0,0.0,1.0,0.0,0.0,3.1,0.0,4.0,GALTUER,10.185555,46.968056,1587.0,2022,6
28,5.0,1.0,9.0,9.0,33.0,32.0,0.0,1.0,1.0,0.0,3.5,3.0,1.0,GALTUER,10.185555,46.968056,1587.0,2022,7
28,8.0,0.0,17.0,6.0,30.0,28.0,0.0,1.0,0.0,0.0,3.3,1.0,1.0,GALTUER,10.185555,46.968056,1587.0,2022,8
28,15.0,0.0,10.0,2.0,41.0,15.0,0.0,0.0,0.0,0.0,2.8,0.0,3.0,GALTUER,10.185555,46.968056,1587.0,2022,9
28,16.0,0.0,24.0,4.0,37.0,5.0,0.0,0.0,0.0,0.0,1.8,1.0,0.0,GALTUER,10.185555,46.968056,1587.0,2022,10
28,9.0,2.0,11.0,2.0,46.0,16.0,0.0,0.0,0.0,0.0,2.1,2.0,0.0,GALTUER,10.185555,46.968056,1587.0,2022,11
38,16.0,4.0,24.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,1.1,23.0,3.0,IMST,10.742222,47.236946,773.0,2021,11
38,28.0,3.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.9,28.0,1.0,IMST,10.742222,47.236946,773.0,2021,12
38,22.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.1,33.0,5.0,IMST,10.742222,47.236946,773.0,2022,1
38,16.0,3.0,12.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,1.2,25.0,5.0,IMST,10.742222,47.236946,773.0,2022,2
38,21.0,10.0,17.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,1.3,18.0,5.0,IMST,10.742222,47.236946,773.0,2022,3
38,29.0,5.0,17.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,1.7,24.0,1.0,IMST,10.742222,47.236946,773.0,2022,4
38,23.0,4.0,14.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,1.3,22.0,9.0,IMST,10.742222,47.236946,773.0,2022,5
38,20.0,5.0,15.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,1.4,18.0,13.0,IMST,10.742222,47.236946,773.0,2022,6
38,31.0,5.0,13.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,1.6,16.0,6.0,IMST,10.742222,47.236946,773.0,2022,7
38,41.0,4.0,16.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,18.0,2.0,IMST,10.742222,47.236946,773.0,2022,8
38,16.0,7.0,14.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,1.2,24.0,5.0,IMST,10.742222,47.236946,773.0,2022,9
38,15.0,6.0,15.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.9,24.0,7.0,IMST,10.742222,47.236946,773.0,2022,10
38,18.0,0.0,18.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,9.0,IMST,10.742222,47.236946,773.0,2022,11
39,6.0,1.0,2.0,4.0,26.0,20.0,0.0,0.0,0.0,0.0,1.6,2.0,25.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2021,11
39,14.0,3.0,0.0,0.0,34.0,28.0,0.0,0.0,0.0,0.0,1.8,2.0,10.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2021,12
39,14.0,3.0,3.0,1.0,25.0,15.0,0.0,2.0,1.0,0.0,1.6,6.0,25.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,1
39,10.0,3.0,4.0,1.0,11.0,25.0,1.0,4.0,3.0,3.0,2.5,4.0,21.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,2
39,15.0,2.0,9.0,4.0,9.0,16.0,0.0,4.0,1.0,0.0,2.8,1.0,34.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,3
39,13.0,3.0,5.0,2.0,9.0,13.0,0.0,3.0,2.0,0.0,3.0,5.0,38.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,4
39,20.0,5.0,6.0,2.0,13.0,11.0,0.0,5.0,1.0,0.0,2.7,1.0,32.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,5
39,16.0,5.0,4.0,0.0,11.0,16.0,0.0,3.0,2.0,2.0,3.1,4.0,34.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,6
39,12.0,2.0,0.0,0.0,12.0,12.0,0.0,4.0,2.0,0.0,2.7,9.0,44.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,7
39,20.0,1.0,1.0,2.0,15.0,13.0,0.0,1.0,0.0,0.0,2.7,2.0,39.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,8
39,26.0,5.0,3.0,2.0,12.0,8.0,0.0,0.0,0.0,0.0,1.9,9.0,24.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,9
39,11.0,5.0,1.0,0.0,27.0,26.0,0.0,1.0,0.0,0.0,1.7,6.0,15.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,10
39,9.0,4.0,3.0,2.0,24.0,24.0,0.0,3.0,2.0,0.0,1.7,5.0,15.0,INNSBRUCK-UNIV.,11.384167,47.259998,578.0,2022,11
43,28.0,11.0,2.0,1.0,2.0,9.0,0.0,4.0,1.0,0.0,2.4,17.0,20.0,KALS,12.646389,47.004723,1352.4,2022,1
43,34.0,17.0,3.0,1.0,3.0,3.0,0.0,5.0,2.0,2.0,1.8,15.0,4.0,KALS,12.646389,47.004723,1352.4,2022,2
43,29.0,14.0,11.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,1.9,11.0,7.0,KALS,12.646389,47.004723,1352.4,2022,3
43,13.0,22.0,12.0,0.0,12.0,8.0,0.0,1.0,0.0,0.0,2.2,16.0,5.0,KALS,12.646389,47.004723,1352.4,2022,4
43,15.0,16.0,17.0,2.0,10.0,2.0,0.0,3.0,0.0,0.0,2.1,11.0,14.0,KALS,12.646389,47.004723,1352.4,2022,6
43,18.0,22.0,9.0,1.0,9.0,3.0,0.0,1.0,0.0,0.0,2.1,11.0,16.0,KALS,12.646389,47.004723,1352.4,2022,7
43,18.0,8.0,14.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,1.8,7.0,23.0,KALS,12.646389,47.004723,1352.4,2022,8
43,25.0,9.0,10.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,1.6,5.0,21.0,KALS,12.646389,47.004723,1352.4,2022,9
43,23.0,4.0,10.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,1.3,9.0,16.0,KALS,12.646389,47.004723,1352.4,2022,10
43,24.0,8.0,8.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.5,9.0,24.0,KALS,12.646389,47.004723,1352.4,2022,11
50,9.0,4.0,33.0,14.0,11.0,6.0,0.0,0.0,0.0,0.0,1.8,7.0,1.0,LANDECK,10.563611,47.140278,796.0,2021,11
50,1.0,1.0,42.0,8.0,20.0,13.0,0.0,0.0,0.0,0.0,2.3,5.0,1.0,LANDECK,10.563611,47.140278,796.0,2021,12
50,4.0,2.0,40.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,2.5,5.0,1.0,LANDECK,10.563611,47.140278,796.0,2022,1
50,5.0,1.0,38.0,5.0,16.0,8.0,0.0,1.0,0.0,0.0,2.4,9.0,0.0,LANDECK,10.563611,47.140278,796.0,2022,2
50,12.0,1.0,28.0,11.0,17.0,8.0,0.0,0.0,0.0,0.0,1.9,11.0,4.0,LANDECK,10.563611,47.140278,796.0,2022,3
50,17.0,9.0,21.0,8.0,11.0,3.0,0.0,0.0,0.0,0.0,2.2,19.0,1.0,LANDECK,10.563611,47.140278,796.0,2022,4
50,15.0,10.0,16.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0,2.0,18.0,4.0,LANDECK,10.563611,47.140278,796.0,2022,5
50,12.0,7.0,21.0,11.0,13.0,3.0,0.0,0.0,0.0,0.0,1.8,15.0,1.0,LANDECK,10.563611,47.140278,796.0,2022,6
50,21.0,2.0,17.0,18.0,7.0,3.0,0.0,0.0,0.0,0.0,2.1,18.0,2.0,LANDECK,10.563611,47.140278,796.0,2022,7
50,24.0,3.0,21.0,11.0,5.0,7.0,0.0,0.0,0.0,0.0,1.8,18.0,2.0,LANDECK,10.563611,47.140278,796.0,2022,8
50,8.0,9.0,26.0,12.0,11.0,9.0,0.0,0.0,0.0,0.0,1.6,9.0,1.0,LANDECK,10.563611,47.140278,796.0,2022,9
50,8.0,2.0,45.0,13.0,15.0,3.0,0.0,0.0,0.0,0.0,1.6,6.0,0.0,LANDECK,10.563611,47.140278,796.0,2022,10
50,4.0,5.0,27.0,25.0,16.0,3.0,0.0,0.0,0.0,0.0,1.7,7.0,0.0,LANDECK,10.563611,47.140278,796.0,2022,11
55,0.0,10.0,6.0,28.0,8.0,14.0,0.0,0.0,0.0,0.0,1.1,2.0,10.0,LIENZ,12.806389,46.825554,661.4,2021,11
55,0.0,10.0,4.0,20.0,6.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,LIENZ,12.806389,46.825554,661.4,2021,12
55,0.0,6.0,7.0,19.0,4.0,36.0,0.0,4.0,1.0,1.0,1.6,1.0,6.0,LIENZ,12.806389,46.825554,661.4,2022,1
55,3.0,11.0,2.0,8.0,10.0,27.0,0.0,4.0,2.0,1.0,1.8,0.0,10.0,LIENZ,12.806389,46.825554,661.4,2022,2
55,3.0,11.0,3.0,48.0,3.0,9.0,0.0,0.0,0.0,0.0,2.2,1.0,9.0,LIENZ,12.806389,46.825554,661.4,2022,3
55,1.0,5.0,4.0,46.0,1.0,5.0,0.0,4.0,1.0,0.0,2.9,1.0,22.0,LIENZ,12.806389,46.825554,661.4,2022,4
55,2.0,8.0,6.0,45.0,1.0,9.0,0.0,1.0,0.0,0.0,2.6,4.0,13.0,LIENZ,12.806389,46.825554,661.4,2022,5
55,5.0,14.0,2.0,31.0,1.0,9.0,0.0,4.0,2.0,0.0,2.7,2.0,17.0,LIENZ,12.806389,46.825554,661.4,2022,6
55,0.0,12.0,2.0,38.0,1.0,14.0,0.0,4.0,3.0,1.0,2.9,3.0,19.0,LIENZ,12.806389,46.825554,661.4,2022,7
55,0.0,15.0,3.0,38.0,2.0,9.0,0.0,0.0,0.0,0.0,2.3,0.0,16.0,LIENZ,12.806389,46.825554,661.4,2022,8
55,1.0,8.0,7.0,34.0,2.0,19.0,0.0,0.0,0.0,0.0,1.9,1.0,12.0,LIENZ,12.806389,46.825554,661.4,2022,9
55,1.0,13.0,4.0,27.0,7.0,28.0,0.0,0.0,0.0,0.0,1.2,0.0,2.0,LIENZ,12.806389,46.825554,661.4,2022,10
55,0.0,17.0,9.0,18.0,8.0,13.0,0.0,0.0,0.0,0.0,1.1,0.0,10.0,LIENZ,12.806389,46.825554,661.4,2022,11
61,4.0,1.0,12.0,5.0,14.0,10.0,0.0,0.0,0.0,0.0,0.7,0.0,11.0,MAYRHOFEN,11.851666,47.162498,640.0,2021,11
61,5.0,0.0,4.0,2.0,22.0,19.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,MAYRHOFEN,11.851666,47.162498,640.0,2021,12
61,1.0,0.0,5.0,3.0,24.0,10.0,0.0,0.0,0.0,0.0,0.7,0.0,14.0,MAYRHOFEN,11.851666,47.162498,640.0,2022,1
61,2.0,0.0,8.0,7.0,28.0,8.0,0.0,1.0,0.0,0.0,0.9,0.0,9.0,MAYRHOFEN,11.851666,47.162498,640.0,2022,2
61,3.0,0.0,5.0,8.0,30.0,13.0,0.0,0.0,0.0,0.0,1.2,0.0,16.0,MAYRHOFEN,11.851666,47.162498,640.0,2022,3
61,17.0,3.0,0.0,2.0,7.0,16.0,0.0,0.0,0.0,0.0,1.3,2.0,24.0,MAYRHOFEN,11.851666,47.162498,640.0,2022,4
61,21.0,5.0,0.0,0.0,11.0,24.0,0.0,1.0,0.0,0.0,1.2,5.0,13.0,MAYRHOFEN,11.851666,47.162498,640.0,2022,6
61,13.0,2.0,0.0,1.0,13.0,24.0,0.0,1.0,1.0,1.0,1.1,2.0,22.0,MAYRHOFEN,11.851666,47.162498,640.0,2022,7
61,7.0,0.0,2.0,3.0,10.0,24.0,0.0,0.0,0.0,0.0,1.1,2.0,22.0,MAYRHOFEN,11.851666,47.162498,640.0,2022,8
61,5.0,2.0,1.0,5.0,16.0,19.0,0.0,1.0,0.0,0.0,1.0,3.0,18.0,MAYRHOFEN,11.851666,47.162498,640.0,2022,9
61,5.0,0.0,12.0,3.0,28.0,17.0,0.0,0.0,0.0,0.0,0.9,0.0,6.0,MAYRHOFEN,11.851666,47.162498,640.0,2022,10
66,15.0,0.0,30.0,4.0,27.0,1.0,0.0,0.0,0.0,0.0,1.3,2.0,4.0,OBERGURGL,11.024445,46.866943,1941.0,2021,11
66,13.0,0.0,30.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,1.7,1.0,1.0,OBERGURGL,11.024445,46.866943,1941.0,2021,12
66,25.0,0.0,25.0,1.0,36.0,2.0,0.0,2.0,0.0,0.0,2.5,1.0,1.0,OBERGURGL,11.024445,46.866943,1941.0,2022,1
66,29.0,2.0,21.0,3.0,25.0,3.0,0.0,6.0,3.0,1.0,2.8,0.0,1.0,OBERGURGL,11.024445,46.866943,1941.0,2022,2
66,8.0,0.0,25.0,5.0,43.0,2.0,0.0,0.0,0.0,0.0,1.3,5.0,2.0,OBERGURGL,11.024445,46.866943,1941.0,2022,3
66,33.0,1.0,19.0,2.0,23.0,3.0,0.0,0.0,0.0,0.0,2.1,3.0,2.0,OBERGURGL,11.024445,46.866943,1941.0,2022,4
66,31.0,3.0,21.0,8.0,11.0,2.0,0.0,1.0,0.0,0.0,1.9,4.0,5.0,OBERGURGL,11.024445,46.866943,1941.0,2022,6
66,51.0,0.0,15.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,2.4,5.0,3.0,OBERGURGL,11.024445,46.866943,1941.0,2022,7
66,47.0,0.0,23.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.3,6.0,7.0,OBERGURGL,11.024445,46.866943,1941.0,2022,8
66,40.0,0.0,22.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,1.9,6.0,5.0,OBERGURGL,11.024445,46.866943,1941.0,2022,9
66,27.0,0.0,36.0,5.0,20.0,1.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,OBERGURGL,11.024445,46.866943,1941.0,2022,10
66,22.0,0.0,30.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.0,OBERGURGL,11.024445,46.866943,1941.0,2022,11
76,2.0,4.0,26.0,5.0,10.0,3.0,0.0,0.0,0.0,0.0,1.9,28.0,6.0,REUTTE,10.715278,47.494446,841.8,2021,11
76,1.0,1.0,40.0,11.0,17.0,3.0,0.0,0.0,0.0,0.0,1.6,12.0,2.0,REUTTE,10.715278,47.494446,841.8,2021,12
76,2.0,5.0,24.0,14.0,16.0,3.0,0.0,0.0,0.0,0.0,1.8,20.0,2.0,REUTTE,10.715278,47.494446,841.8,2022,1
76,2.0,5.0,26.0,10.0,19.0,2.0,0.0,5.0,3.0,1.0,2.2,15.0,4.0,REUTTE,10.715278,47.494446,841.8,2022,2
76,5.0,13.0,18.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,3.1,44.0,0.0,REUTTE,10.715278,47.494446,841.8,2022,3
76,0.0,27.0,7.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,3.1,35.0,3.0,REUTTE,10.715278,47.494446,841.8,2022,4
76,3.0,17.0,11.0,5.0,14.0,3.0,0.0,1.0,1.0,0.0,2.8,39.0,0.0,REUTTE,10.715278,47.494446,841.8,2022,5
76,1.0,18.0,20.0,2.0,13.0,4.0,0.0,2.0,0.0,0.0,3.0,29.0,1.0,REUTTE,10.715278,47.494446,841.8,2022,6
76,2.0,16.0,12.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,2.9,40.0,1.0,REUTTE,10.715278,47.494446,841.8,2022,7
76,2.0,30.0,17.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,3.1,29.0,0.0,REUTTE,10.715278,47.494446,841.8,2022,8
76,6.0,10.0,19.0,8.0,9.0,2.0,0.0,0.0,0.0,0.0,2.1,31.0,1.0,REUTTE,10.715278,47.494446,841.8,2022,9
76,2.0,9.0,39.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,1.9,18.0,2.0,REUTTE,10.715278,47.494446,841.8,2022,10
76,2.0,6.0,37.0,8.0,13.0,2.0,0.0,0.0,0.0,0.0,1.8,18.0,0.0,REUTTE,10.715278,47.494446,841.8,2022,11
87,20.0,1.0,16.0,6.0,28.0,2.0,0.0,0.0,0.0,0.0,1.6,3.0,8.0,SEEFELD,11.175555,47.324722,1181.9,2021,11
87,14.0,2.0,16.0,2.0,38.0,6.0,0.0,0.0,0.0,0.0,1.3,4.0,3.0,SEEFELD,11.175555,47.324722,1181.9,2021,12
87,25.0,4.0,8.0,2.0,35.0,6.0,0.0,0.0,0.0,0.0,1.5,4.0,4.0,SEEFELD,11.175555,47.324722,1181.9,2022,1
87,17.0,4.0,12.0,2.0,33.0,2.0,0.0,2.0,1.0,0.0,1.7,6.0,1.0,SEEFELD,11.175555,47.324722,1181.9,2022,2
87,16.0,3.0,19.0,4.0,35.0,3.0,0.0,0.0,0.0,0.0,1.6,6.0,2.0,SEEFELD,11.175555,47.324722,1181.9,2022,3
87,40.0,1.0,4.0,4.0,15.0,2.0,0.0,0.0,0.0,0.0,2.1,12.0,7.0,SEEFELD,11.175555,47.324722,1181.9,2022,4
87,40.0,2.0,8.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,1.9,13.0,8.0,SEEFELD,11.175555,47.324722,1181.9,2022,5
87,28.0,3.0,11.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,1.9,11.0,8.0,SEEFELD,11.175555,47.324722,1181.9,2022,6
87,38.0,3.0,14.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,2.1,12.0,5.0,SEEFELD,11.175555,47.324722,1181.9,2022,7
87,38.0,2.0,5.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,1.9,14.0,1.0,SEEFELD,11.175555,47.324722,1181.9,2022,8
87,21.0,2.0,6.0,1.0,30.0,7.0,0.0,1.0,0.0,0.0,1.5,13.0,5.0,SEEFELD,11.175555,47.324722,1181.9,2022,9
87,9.0,1.0,9.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,1.3,4.0,5.0,SEEFELD,11.175555,47.324722,1181.9,2022,10
87,13.0,0.0,15.0,3.0,36.0,3.0,0.0,0.0,0.0,0.0,1.4,3.0,9.0,SEEFELD,11.175555,47.324722,1181.9,2022,11
8806,0.0,26.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,37.0,0.0,ACHENKIRCH CAMPINGPLATZ,11.706667,47.499443,931.0,2021,11
8806,0.0,34.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,35.0,1.0,ACHENKIRCH CAMPINGPLATZ,11.706667,47.499443,931.0,2021,12
8806,1.0,31.0,2.0,12.0,0.0,1.0,0.0,2.0,0.0,0.0,2.9,45.0,0.0,ACHENKIRCH CAMPINGPLATZ,11.706667,47.499443,931.0,2022,1
8806,3.0,17.0,3.0,18.0,0.0,0.0,0.0,6.0,5.0,2.0,3.0,42.0,1.0,ACHENKIRCH CAMPINGPLATZ,11.706667,47.499443,931.0,2022,2
8806,1.0,24.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,46.0,3.0,ACHENKIRCH CAMPINGPLATZ,11.706667,47.499443,931.0,2022,3
8806,2.0,20.0,1.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,2.9,53.0,1.0,ACHENKIRCH CAMPINGPLATZ,11.706667,47.499443,931.0,2022,4
8806,2.0,27.0,2.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,2.5,34.0,3.0,ACHENKIRCH CAMPINGPLATZ,11.706667,47.499443,931.0,2022,5
8806,2.0,22.0,1.0,27.0,0.0,0.0,0.0,2.0,1.0,0.0,2.3,31.0,5.0,ACHENKIRCH CAMPINGPLATZ,11.706667,47.499443,931.0,2022,6
8806,0.0,31.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,41.0,1.0,ACHENKIRCH CAMPINGPLATZ,11.706667,47.499443,931.0,2022,7
8806,1.0,37.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,47.0,0.0,ACHENKIRCH CAMPINGPLATZ,11.706667,47.499443,931.0,2022,8
8806,3.0,32.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,45.0,2.0,ACHENKIRCH CAMPINGPLATZ,11.706667,47.499443,931.0,2022,9
8806,1.0,15.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,44.0,2.0,ACHENKIRCH CAMPINGPLATZ,11.706667,47.499443,931.0,2022,10
8806,0.0,23.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,39.0,3.0,ACHENKIRCH CAMPINGPLATZ,11.706667,47.499443,931.0,2022,11
9016,10.0,0.0,1.0,1.0,21.0,39.0,0.0,0.0,0.0,0.0,1.6,0.0,8.0,KUFSTEIN,12.162778,47.575279,490.0,2021,12
9016,24.0,0.0,4.0,5.0,16.0,27.0,0.0,0.0,0.0,0.0,1.4,0.0,7.0,KUFSTEIN,12.162778,47.575279,490.0,2022,1
9016,21.0,3.0,0.0,0.0,21.0,26.0,0.0,2.0,1.0,0.0,1.9,2.0,4.0,KUFSTEIN,12.162778,47.575279,490.0,2022,2
9016,52.0,1.0,3.0,1.0,8.0,13.0,0.0,0.0,0.0,0.0,2.2,0.0,10.0,KUFSTEIN,12.162778,47.575279,490.0,2022,3
9016,45.0,0.0,2.0,4.0,11.0,9.0,0.0,0.0,0.0,0.0,2.4,3.0,12.0,KUFSTEIN,12.162778,47.575279,490.0,2022,4
9016,48.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,2.2,0.0,16.0,KUFSTEIN,12.162778,47.575279,490.0,2022,5
9016,40.0,1.0,1.0,3.0,14.0,20.0,0.0,0.0,0.0,0.0,2.2,1.0,8.0,KUFSTEIN,12.162778,47.575279,490.0,2022,6
9016,47.0,0.0,2.0,1.0,12.0,16.0,0.0,0.0,0.0,0.0,2.2,1.0,10.0,KUFSTEIN,12.162778,47.575279,490.0,2022,7
9016,50.0,0.0,3.0,1.0,14.0,11.0,0.0,0.0,0.0,0.0,2.2,2.0,9.0,KUFSTEIN,12.162778,47.575279,490.0,2022,8
